event_id,sport,category,event
2cce428d-a673-4db1-93ba-e0f4660da86e,Football,Cyberfootball,Leicester (Plevis) - Bayer Leverkusen (ke4_official)
d95014a8-41c0-476a-97ef-fd730102ca80,Football,Cyberfootball,Real Sociedad (BPBP94) - Leicester (Plevis)
be8c6a05-2019-43fc-9add-c359cdb60fa1,Football,Cyberfootball,Bayer Leverkusen (ke4_official) - Napoli (BOKUR75)
e9b3f08c-fc02-479c-8408-41a38ce8eb3f,Football,Cyberfootball,Bayer Leverkusen (ke4_official) - Leicester (Plevis)
c3333d57-f207-4011-afd0-1798e04eb6e2,Football,Cyberfootball,Leicester (Plevis) - Real Sociedad (BPBP94)
535a7559-2448-45b9-a577-8994a4a93ff4,Football,Cyberfootball,Napoli (BOKUR75) - Bayer Leverkusen (ke4_official)
d9d62276-c3b3-45c4-938d-fbb8662de73b,Table Tennis,Czech Republic,Silhan Josef - Gireth Pavel
bbb5376f-c81a-4563-84da-9622c6bcad26,Football,Cyberfootball,Barcelona (Yaloo) - Borussia Dortmund (Arm_KILLER)
7a281971-fcf7-401e-844b-6cda01757720,Football,Cyberfootball,Inter Milan (Sizyii) - Man City (Nederfox)
8a8611a2-037f-461a-8a5d-26e0a0b2a980,Table Tennis,Czech Republic,Obeslo Josef Jr. - Silhan Josef
79786c4c-ed75-4591-89fb-4cb4dd79b8ea,Table Tennis,Czech Republic,Gireth Pavel - Protiva Lubos
9363243e-c427-416d-b127-ac3cd420a2f5,Tennis,ATP Challenger,Simon Gilles - Machac Tomas
13237349-effe-456b-af30-23ec4b3a83fe,Table Tennis,Czech Republic,Obeslo Josef Jr. - Gireth Pavel
4f47e455-2c45-4cd9-a6bb-81f734e76b96,Football,Cyberfootball,Atletico Madrid (MakcwellLm) - Inter Milan (Luntik)
0f383e9f-431d-451d-b489-7f0abdb25b8f,Football,Cyberfootball,Borussia Dortmund (Nazario) - Atletico Madrid (MakcwellLm)
5317e170-fea3-4d70-8fce-cc74052ede59,Football,Cyberfootball,Man City (Yarik_SH) - Borussia Dortmund (Nazario)
f5460e96-6d59-4fd8-8688-a778b26b64ae,Football,Cyberfootball,Barcelona (Jekos) - Man City (Yarik_SH)
80390308-82a5-43ec-875f-75ccc2fa512f,Football,Cyberfootball,Inter Milan (Luntik) - Barcelona (Jekos)
4cbf540d-f1cc-44cd-a9f2-40e10d46b534,Football,Cyberfootball,Atletico Madrid (MakcwellLm) - Borussia Dortmund (Nazario)
cb03d4fd-63a9-4938-9375-88e6c1a7c253,Football,Cyberfootball,Inter Milan (Luntik) - Atletico Madrid (MakcwellLm)
c60806d8-177e-4071-bd40-0e83bb7ce6d6,Football,Cyberfootball,Borussia Dortmund (Nazario) - Man City (Yarik_SH)
7e97274f-a911-4dea-8b05-c2cf91471b75,Football,Cyberfootball,Man City (Yarik_SH) - Barcelona (Jekos)
508ac254-641b-4361-af55-87e36f5ef1a3,Football,Cyberfootball,Barcelona (Jekos) - Inter Milan (Luntik)
2ced118a-0a60-4724-a04f-0491989f718b,Football,Cyberfootball,Real Sociedad (MakcwellLm) - Bayer Leverkusen (Luntik)
7f7f2e21-9159-4e2d-8e16-eb270432e3e2,Football,Cyberfootball,Bayer Leverkusen (Luntik) - Real Sociedad (MakcwellLm)
311271e6-39ac-400c-9892-313480b95fff,Football,Cyberfootball,AS Monaco (Yarik_SH) - Leicester (Jekos)
71f99293-7e6a-43d2-8f59-4a0681b8bf5a,Football,Cyberfootball,Chelsea (Nazario) - Man City (MakcwellLm)
f97a3e60-b749-48f2-b926-c7767d4aaa11,Football,Cyberfootball,Liverpool (Luntik) - Tottenham (Jekos)
acbf6e77-794e-49e8-83db-e81a46124f76,Football,Cyberfootball,Man Utd (Yarik_SH) - Tottenham (Jekos)
f21adde4-0d92-4de2-840b-d2b7df961d4d,Football,Cyberfootball,Napoli (Nazario) - Real Sociedad (MakcwellLm)
38ffb7a6-6fa1-4380-a74a-60cc97970d6d,Football,Cyberfootball,AS Monaco (Yarik_SH) - Napoli (Nazario)
5fe3c882-f607-4140-ac27-8eb80e5e9fc9,Football,Cyberfootball,Bayer Leverkusen (Luntik) - Leicester (Jekos)
5607c35f-0431-4529-9ab6-f30ea9f89930,Football,Cyberfootball,Tottenham (Jekos) - Man Utd (Yarik_SH)
986f4ec7-41ca-47ac-bf6c-a18c79d1cf51,Football,Cyberfootball,Chelsea (Nazario) - Man Utd (Yarik_SH)
e3b9001f-05bf-4e81-9684-156343228f37,Football,Cyberfootball,Leicester (Jekos) - AS Monaco (Yarik_SH)
065f40c2-60db-46b1-ae07-4424576d1726,Football,Cyberfootball,Real Sociedad (MakcwellLm) - Napoli (Nazario)
0fb39d65-1f88-43d2-8de6-773efdfbe6bd,Football,Cyberfootball,Napoli (Nazario) - AS Monaco (Yarik_SH)
d040cf4d-58a2-471d-93ab-4d0d87a0722a,Football,Cyberfootball,Leicester (Jekos) - Bayer Leverkusen (Luntik)
8d3f62d2-8cbd-4876-b1ad-4e9af67e81c5,Football,Cyberfootball,Man City (MakcwellLm) - Liverpool (Luntik)
b9556516-09a7-42e7-a1d6-17b29d4a08ba,Football,Cyberfootball,Man Utd (Yarik_SH) - Chelsea (Nazario)
8a164e06-a5cf-4f09-8fe2-b61aeca24022,Football,Cyberfootball,Liverpool (Luntik) - Man City (MakcwellLm)
176ea16e-a1f8-4e6e-9f7f-e8c0df4bb090,Football,Cyberfootball,Man City (MakcwellLm) - Chelsea (Nazario)
d2cf203b-6c80-40e9-8592-7a30be1bc6e4,Football,Cyberfootball,Tottenham (Jekos) - Liverpool (Luntik)
da7abd79-732b-4807-9bb3-184684600c60,Football,Cyberfootball,Everton (MakcwellLm) - Wolverhampton (Luntik)
da8b8348-d322-4883-ba62-63fe52bbb3cc,Football,Cyberfootball,Arsenal FC (Nazario) - Everton (MakcwellLm)
4a3b38b9-89bd-406d-aed6-cf7a794a02d4,Football,Cyberfootball,West Ham (Yarik_SH) - Arsenal FC (Nazario)
50126a5a-3343-49ab-a20c-277775eae542,Football,Cyberfootball,Leicester (Jekos) - West Ham (Yarik_SH)
b1da983e-8c37-4a16-8e86-e3b0dd59fc94,Football,Cyberfootball,Wolverhampton (Luntik) - Leicester (Jekos)
f35a6110-96df-4188-ba21-6ffa4e16025a,Football,Cyberfootball,Wolverhampton (Luntik) - Everton (MakcwellLm)
ce0242a4-96b1-41b2-b050-bb3aff258b59,Football,Cyberfootball,Everton (MakcwellLm) - Arsenal FC (Nazario)
ade87962-9faa-4417-944c-86de7dede56b,Football,Cyberfootball,Arsenal FC (Nazario) - West Ham (Yarik_SH)
ead0c23b-a0b0-4916-ba74-451f9cc8e605,Football,Cyberfootball,West Ham (Yarik_SH) - Leicester (Jekos)
940b62a7-d30d-4792-acde-7e36e77cbb2c,Football,Cyberfootball,Leicester (Jekos) - Wolverhampton (Luntik)
1097b879-5c3f-4149-abc1-e272bdf94f3c,Table Tennis,Czech Republic,Pavelka Radim - Kubat Martin 
fa9f2146-293f-4bb9-bb2b-0730af283b8f,Football,Cyberfootball,Barcelona (Jekos) - Borussia Dortmund (Nazario)
36f8fb50-a30d-4207-88a3-d6311812af20,Football,Cyberfootball,Inter Milan (Luntik) - Man City (Yarik_SH)
2138207a-b6c2-42db-a441-bb6f8b1218e8,Football,Cyberfootball,Atletico Madrid (MakcwellLm) - Barcelona (Jekos)
2f73e520-84ae-485e-adb6-4044299777ff,Football,Cyberfootball,Borussia Dortmund (Nazario) - Inter Milan (Luntik)
62c8b359-5f97-4df0-8e8a-d3e27f721a70,Football,Cyberfootball,Man City (Yarik_SH) - Atletico Madrid (MakcwellLm)
897b0b7d-55d0-456e-9dd4-e04314a0ccf8,Football,Cyberfootball,Borussia Dortmund (Nazario) - Barcelona (Jekos)
a425aca4-3151-40c8-8f2d-d6a26d89f065,Football,Cyberfootball,Man City (Yarik_SH) - Inter Milan (Luntik)
168e081a-6f58-4760-b0f4-0ba19564f960,Football,Cyberfootball,Barcelona (Jekos) - Atletico Madrid (MakcwellLm)
7a131054-fda5-44f2-9d88-7a922aa44912,Football,Cyberfootball,Inter Milan (Luntik) - Borussia Dortmund (Nazario)
4d3795f6-b137-4221-b0a8-f7cc867747e6,Football,Cyberfootball,Atletico Madrid (MakcwellLm) - Man City (Yarik_SH)
a6f6057a-2e58-4370-8472-d46c381699af,Football,Cyberfootball,Leicester (Jekos) - Napoli (Nazario)
f9456835-d547-4542-9987-24fc5454afe8,Football,Cyberfootball,Bayer Leverkusen (Luntik) - AS Monaco (Yarik_SH)
60fa8a4e-a0cd-42c5-91c0-1b582714de23,Football,Cyberfootball,Real Sociedad (MakcwellLm) - Leicester (Jekos)
3c7d5073-9594-4461-9bd8-df6d329ad82a,Football,Cyberfootball,Napoli (Nazario) - Bayer Leverkusen (Luntik)
dc919334-0f99-44a4-a106-65cf6717b590,Football,Cyberfootball,AS Monaco (Yarik_SH) - Real Sociedad (MakcwellLm)
6dd15c34-657e-45e0-8eba-61d34c345a1b,Football,Cyberfootball,Napoli (Nazario) - Leicester (Jekos)
a855e29f-764a-4de4-a9c3-1921b31d7119,Football,Cyberfootball,AS Monaco (Yarik_SH) - Bayer Leverkusen (Luntik)
63a04b75-2049-46b5-9dd2-2a6b310bffba,Football,Cyberfootball,Bayer Leverkusen (Luntik) - Napoli (Nazario)
07eb8d06-a8f2-4eae-a489-3f8d9d388de3,Football,Cyberfootball,Leicester (Jekos) - Real Sociedad (MakcwellLm)
628685d2-aa26-4889-954a-14078e944895,Football,Cyberfootball,Real Sociedad (MakcwellLm) - AS Monaco (Yarik_SH)
b3841184-6a2a-44c3-82ad-ae9da7b66556,Football,Cyberfootball,Liverpool (Luntik) - Man Utd (Yarik_SH)
5e35104a-672a-4243-a2eb-cf9210b8ef64,Football,Cyberfootball,Tottenham (Jekos) - Chelsea (Nazario)
8344a299-b09d-4387-b46b-d2a058fa66c3,Football,Cyberfootball,Man City (MakcwellLm) - Tottenham (Jekos)
2c2e881f-4df9-4c56-a9ee-64abbffacfca,Football,Cyberfootball,Chelsea (Nazario) - Liverpool (Luntik)
86169bed-1372-4428-9e46-ee0a974fa70e,Football,Cyberfootball,Man Utd (Yarik_SH) - Man City (MakcwellLm)
3066f14c-16a0-4290-9741-dc68e28ad76f,Football,Cyberfootball,Chelsea (Nazario) - Tottenham (Jekos)
e9b71d75-714d-4d74-9029-938e07c28c77,Football,Cyberfootball,Man Utd (Yarik_SH) - Liverpool (Luntik)
b2860d29-d98d-44f3-b682-2fcf6d1f4ae4,Football,Cyberfootball,Tottenham (Jekos) - Man City (MakcwellLm)
38839c28-8fd5-488c-b60e-21539d4439c0,Football,Cyberfootball,Liverpool (Luntik) - Chelsea (Nazario)
b4493ca6-a9b5-40d2-88b8-0f4689d5e3dc,Football,Cyberfootball,Leicester (Jekos) - Arsenal FC (Nazario)
2d51681f-3505-46ac-99c4-302ac9a5bcc9,Football,Cyberfootball,Wolverhampton (Luntik) - West Ham (Yarik_SH)
09fbf081-77a8-4687-991d-e319d5e97100,Football,Cyberfootball,Man City (MakcwellLm) - Man Utd (Yarik_SH)
da5359da-43f5-4972-9023-d3053f47f3f4,Table Tennis,Czech Republic,Lazar Julius - Barbora Adam
230ae887-8664-4a08-a1c2-8fd03456e1d5,Football,Cyberfootball,Wolverhampton (Luntik) - Arsenal FC (Nazario)
8eb2b77c-a324-4018-8131-a9cfb6ed4447,Football,Cyberfootball,Everton (MakcwellLm) - West Ham (Yarik_SH)
b024a950-f9a5-482c-a64c-10f58d2c9900,Football,Cyberfootball,Leicester (Jekos) - Everton (MakcwellLm)
5015f667-ab2a-4357-b8b5-e66c3a0b90ca,Football,Cyberfootball,West Ham (Yarik_SH) - Wolverhampton (Luntik)
09bba57e-11ec-4f48-b3d0-6b3024c42059,Football,Cyberfootball,Arsenal FC (Nazario) - Wolverhampton (Luntik)
dd2e64e5-4906-4bc8-aa27-2d31fe39f0dc,Football,Cyberfootball,Everton (MakcwellLm) - Leicester (Jekos)
5c817d20-8742-4923-a388-a1511d5527e9,Football,Cyberfootball,Arsenal FC (Nazario) - Leicester (Jekos)
7c3bab04-79aa-47ca-96ea-e3772f483277,Football,Cyberfootball,West Ham (Yarik_SH) - Everton (MakcwellLm)
76a77169-de83-48a1-b787-286c6acaf8a6,Table Tennis,Czech Republic,Kubat Martin  - Lazar Julius
1248ae7a-9637-4224-81eb-0ce72f7464cd,Table Tennis,Czech Republic,Barbora Adam - Pavelka Radim
dabf7310-1c46-4184-8dcb-ec5475048a95,Table Tennis,Czech Republic,Pavelka Radim - Lazar Julius
703de8e9-db50-4e3e-9d63-0020e385a53b,Table Tennis,Czech Republic,Kubat Martin  - Barbora Adam
8e5b1f65-a9ba-464e-bb58-37e97ebcc801,Table Tennis,Czech Republic,Svedik Miroslav - Pozarsky Jiri 
238272ec-a998-46b5-a7b7-6df83aa61a9d,Table Tennis,Czech Republic,Pozarsky Jiri  - Prokupek Jaroslav
e2de524c-83e9-43d3-9266-325115ade0f5,Table Tennis,Czech Republic,Svedik Miroslav - Prokupek Jaroslav
79fadcae-7e00-4acb-a083-e5e054787042,Table Tennis,Czech Republic,Pozarsky Jiri  - Kubat Martin 
d5794992-162b-40bd-8969-c0a3305a39ec,Table Tennis,Czech Republic,Macela Petr - Postelt Tomas
759152bb-e7df-46a8-a5b5-50ef42e14119,Tennis,ITF,Plazas Jessica - Estable Julieta Lara
2752788d-cac7-4708-b947-9976752ff8b2,Tennis,ITF,Zhu Amy - Sewing Sofia
d8598e3f-79b3-4fe0-a641-8e948ac04eb1,Tennis,ITF,Ng Taylor - Hsu Chieh-Yu
c01d90a7-6a08-4995-802b-833572339fd1,Volleyball,USA,Benedictine (IL) - Daemen
36264647-7f61-4c8b-97e9-77c4a044c043,Tennis,ITF,Riera Julia - Zeballos Noelia
b96c1444-be11-4318-a3f1-57aefceb4f67,Tennis,ITF,Tchakarova Eleonore - Lizarazo Yuliana
b4624467-7af8-44b4-a9eb-c8415a58265f,Tennis,ITF,Stollar Fanny - Ku Yeon Woo
12e22b09-613c-4e6a-94ed-23e940209af1,Table Tennis,Czech Republic,Zajicek Jan - Kanera Jan
3dc7a6d5-5fcf-45d3-be0c-0af7a062142e,Tennis,ITF,Pedretti Thaisa Grana - Monroy Yuliana
9c4521e7-ba2a-4637-90c4-5ba6eff866a5,Tennis,ITF,Fernandez Bianca Jolie - Cabaj Awad Jacqueline
4099de8f-97fa-4278-b1ce-079e07863f4e,Tennis,ITF,Oliynykova Oleksandra - Mandlik Elizabeth
18bf2801-30ef-485b-8243-c17318353fac,Tennis,ITF,Fossa Huergo Nicole - Tchakarova Verginie
1689ede3-ab1d-4237-9dba-e95af5e75e0c,Tennis,ITF,Perez-Garcia Maria Paulina - Gamiz Andrea
292838d9-e969-4c6e-869e-1e67566e978e,Table Tennis,Czech Republic,Postelt Tomas - Zajicek Jan
8fd01fe0-7b60-49fd-ad55-03835fe8d73a,Table Tennis,Czech Republic,Kanera Jan - Macela Petr
f5879e97-03ce-456a-bbf4-4745bde61d40,Table Tennis,Czech Republic,Macela Petr - Zajicek Jan
6b13ddc6-e889-4233-b122-e0fb15600ce0,Table Tennis,Czech Republic,Postelt Tomas - Kanera Jan
a6272546-fd64-41d2-946c-70008aa38fef,Table Tennis,Czech Republic,Kucirek Ondrej - Kolar Milan
86a72c0d-8d49-41f1-ba21-6d029c89714b,Table Tennis,Czech Republic,Grill Josef - Kucirek Ondrej
38eefd3c-adf3-4a36-a09f-a83ddd20820b,Football,Cyberfootball,Real Madrid (kravayura) - Liverpool (Sizyii)
2bfba949-082c-47d9-aab6-c0e108516c82,Football,Cyberfootball,Man Utd (Arm_KILLER) - Real Madrid (kravayura)
66b36821-e55c-45cf-bdc7-2a7df7cc184f,Football,Cyberfootball,Real Madrid (kravayura) - Bayern Munich (Yaloo)
6185e432-90af-4787-a857-a54e1cef383f,Football,Cyberfootball,PSG (Calvin) - Real Madrid (kravayura)
5b126c83-a040-45b6-97a4-1ccf3ffabe4d,Football,Cyberfootball,Liverpool (Sizyii) - Real Madrid (kravayura)
4c15cf05-ddbf-485e-a328-001908d3e1ca,Football,Cyberfootball,Real Madrid (kravayura) - Man Utd (Arm_KILLER)
b523b032-686a-41a4-81d2-e686f90e1232,Football,Cyberfootball,Bayern Munich (Yaloo) - Real Madrid (kravayura)
acadcb4f-1f89-403a-ae01-0413301d6251,Football,Cyberfootball,Real Madrid (kravayura) - PSG (Calvin)
1c0cdcfa-5f33-4b70-bf26-a528060e927f,Table Tennis,Czech Republic,Grill Josef - Kolar Milan
aac3fd4a-652f-4570-aa23-f942cbc3fb11,Table Tennis,Czech Republic,Hrstka Tomas - Adamec Lucas
4494c156-4031-48cc-9087-00752b36ca23,Table Tennis,Czech Republic,Tuma Pavel - Brozek Michal
44328bba-4d76-48a4-b2bf-6902749f6914,Football,Cyberfootball,Real Madrid (D3VA) - Atletico Madrid (kivich49)
c5e5d898-44d3-4d1b-9649-fad435024bdf,Football,Cyberfootball,Atletico Madrid (kivich49) - Barcelona (VPbysik)
76069adb-dc15-4791-9b25-7cbf82aa6313,Football,Cyberfootball,Real Sociedad (Zzakki) - Atletico Madrid (kivich49)
2cc71aad-6b99-4791-8005-ed11be217eed,Table Tennis,Czech Republic,Simecek Jan - Tuma Pavel
b98d275c-622d-473f-98c2-58fb60de49a6,Table Tennis,Russia,Razinkov Timofey - Tsybikov Zhargal
db477358-094a-4a73-9106-f7ad61324e8e,Table Tennis,Czech Republic,Taranko Mikhail - Vitek Milan
b5237f83-af77-45af-bcab-79aaa56a0ed9,Table Tennis,Czech Republic,Fiklik Ondrej - Konvalinka Ondrej
1f825d06-9bcc-414e-9dba-ec97b357b502,Table Tennis,Ukraine,Tsyhotskiy Andrey - Vashchuk Roman
310bdeb6-3a38-441a-9da4-5ba1577b8b8b,Table Tennis,Czech Republic,Moravec Petr - Brozek Michal
33962b7b-daf5-4684-9223-d7b8f02138e0,Football,Cyberfootball,Atletico Madrid (kivich49) - Sevilla (apenko_17)
defed7e5-9dcc-4c7f-87e6-b5f5b7e31a96,Table Tennis,Czech Republic,Moravec Petr - Tuma Pavel
a75e59db-008a-4432-ab59-8403fcbb7eaa,Table Tennis,Czech Republic,Hrstka Tomas - Taranko Mikhail
2e25c098-95b3-4985-98fb-30040f177d20,Football,Cyberfootball,Atletico Madrid (kivich49) - Real Madrid (D3VA)
931e3a28-1058-4c69-9471-004834077115,Table Tennis,Czech Republic,Simecek Jan - Brozek Michal
a88b0912-84e2-411f-9997-9f8a94465a76,Football,Cyberfootball,Barcelona (VPbysik) - Atletico Madrid (kivich49)
ff3dbfd8-5723-4b4d-a4cf-f1fabde40bd4,Football,Cyberfootball,Atletico Madrid (kivich49) - Real Sociedad (Zzakki)
160c0fe3-3509-439c-b42d-e3f6b32b8db6,Table Tennis,Czech Republic,Jirousek Pavel - Hrstka Tomas
35e3c00b-c73f-4297-b5d5-9e696ab47d79,Table Tennis,Czech Republic,Moravec Petr - Simecek Jan
90a7725c-6a9c-449b-a691-9c26c5ff5d44,Football,Cyberfootball,Sevilla (apenko_17) - Atletico Madrid (kivich49)
743d1332-22be-4964-8c20-4b5f2c8c337d,Table Tennis,Czech Republic,Ruzicka Josef - Zaplatilek Ctibor
eff3f7e8-1a12-44bc-8631-ec4fb47f1987,Football,Cyberfootball,Napoli (BOKUR75) - AS Monaco (Chillouter77)
0d79b71c-912c-4234-ab81-0687a2444928,Football,Cyberfootball,AS Monaco (Chillouter77) - Bayer Leverkusen (ke4_official)
d0b88638-739f-4d1e-9aea-1e24a027bd11,Football,Cyberfootball,Leicester (Plevis) - AS Monaco (Chillouter77)
0475c99b-10db-4b79-b4be-e054587abf8a,Football,Cyberfootball,AS Monaco (Chillouter77) - Real Sociedad (BPBP94)
7bdaf930-5a49-4cff-aae7-5fdf7e967dbe,Football,Cyberfootball,AS Monaco (Chillouter77) - Napoli (BOKUR75)
fc63027d-5c24-44f5-a856-fae8a421e6b4,Football,Cyberfootball,Bayer Leverkusen (ke4_official) - AS Monaco (Chillouter77)
6d434d43-c8be-4998-b1c3-cac565160454,Football,Cyberfootball,AS Monaco (Chillouter77) - Leicester (Plevis)
6e8cd918-459b-4f0d-a0ff-cf665facfdbd,Football,Cyberfootball,Real Sociedad (BPBP94) - AS Monaco (Chillouter77)
fc79aecd-18f2-4c4d-8a90-c4318ea7a9b7,Basketball,Russia,Yenisey Krasnoyarsk II - UNICS II
9e13bcd4-aedb-42bf-aac1-0ddc0e21fddc,Basketball,Russia,Khimki II - Samara II
24b123fe-2172-49fb-880b-ce03efaef88d,Table Tennis,Russia, Dontsenko Andrey - Poprocky Aleksandr
1aef50de-65b7-456b-baa6-71c8e3d916bd,Table Tennis,Russia,Kazakov Aleksey - Astreev Roman
ff4e6905-7501-4640-9d37-a3e397b4b9a2,E-Sports,Counter-Strike,Heroic - Apeks
11a18be9-d020-4511-9ce7-e38c3b1885b3,Basketball,USA,Virginia - Mississippi St.
d85b2154-72de-44a5-92eb-34842fdfca23,Table Tennis,Russia,Kozlov Aleksandr - Girevenkov Alik
33df3650-b134-4011-9a29-195a5be4df6a,Table Tennis,Czech Republic,Akopyan Artur - Coubal Vaclav
f73533ca-fb24-4cc7-afec-18a373ecddc5,Table Tennis,Czech Republic,Brozek MIroslav - Vitek Milan
b34537ce-d74f-4bde-9361-5e48b1a05d04,Table Tennis,Czech Republic,Malecek Ondrej - Konvalinka Ondrej
9f0007b5-3e88-46ef-b978-e9c6b4fc98b2,Table Tennis,Ukraine,Kaptanovskiy Andrey - Kostiuk Oleksandr
570d431e-7983-4531-b1cf-fadfb9ed116e,Basketball,Chinese Taipei,University TransWorld - National Tsing Hua University
84246f16-d441-4fb3-907c-c3cfc8cb2380,Basketball,Chinese Taipei,University Chung Hsing - University Hungkuo Delin
8c289eed-9cbc-4e77-b899-b6f3f767602d,Basketball,Romania,CSS Alexandria U-20 (w) - Universitatea Cluj U-20 (w)
955366c0-3a2d-402c-bcb4-e73122e0291b,Basketball,Romania,CSU Rookies Oradea U-20 (w) - CSS CSM Targoviste U-20 (w)
fd5159c7-20dc-46b3-a2d5-75e8591092c4,Basketball,Vietnam,Can Tho U-23 (w) - Ha Noi U-23 (w)
cd80a968-0059-4c55-8120-bb0f48385884,Handball,Serbia,Naisa Nis (w) - Vrbas (w)
4e302c48-9c50-4ca7-ab92-cf9a41b25f44,Basketball,Vietnam,Italy Nghe An U-23 - PKKQ U-23
cd8b6f78-11f8-4c5b-8d0d-474bd08584d2,Table Tennis,Czech Republic,Kotrbaty Petr - Ruzicka Josef
39f9a697-6913-4b95-b43d-d089ce8c2c2f,Table Tennis,Czech Republic,Brozek Michal - Zaplatilek Ctibor
8644cf78-c1f5-42c4-83e5-f33fed1aea97,Table Tennis,Czech Republic,Brozek Michal - Ruzicka Josef
8d7b9a5f-8d67-4af7-a4da-32d6da24b311,Table Tennis,Czech Republic,Kotrbaty Petr - Zaplatilek Ctibor
87900256-84cb-4af1-98f0-1393f272a4d6,Table Tennis,Czech Republic,Brozek Michal - Kotrbaty Petr
237cf391-697d-41cf-b90b-985006a1e759,Basketball,Argentina,CA Quilmes - Pergamino Basket
223825db-76e7-421b-be14-81a508864952,Table Tennis,Russia,Nemashkalo Vladimir - Fedorov Alexander
4416fe22-3456-4db7-b322-8598cdd1ac2d,Basketball,Turkey,Diba (w) - Cerkezkoy Belediyesi (w)
6e332a9a-835f-4ba7-a5bb-9d5a4320c3b5,Basketball,Turkey,Emlak Konut SK (w) - Elazig Il Ozel Idare (w)
e589a904-29ea-4b14-b3d7-48567e62485a,Basketball,Turkey,Izmir Buyuksehir Bld (w) - Burhaniye Belediye (w)
6ddb73d9-0992-411b-8632-4c21f3ba36a4,Basketball,Turkey,Bodrum Karya (w) - Rize Belediyesi (w)
a07014f1-93b8-4005-bcc7-44afdd523380,Ice Hockey,Finland,Jokerit U-20 - Tappara U-20
e372a005-71c0-4ba7-8962-cf73c820393f,Table Tennis,Ukraine,Plishilo Vladimir - Kovalchuk Nazar
da226849-845d-4b45-a0ec-bbfe0ec9a173,Basketball,Turkey,Karsiyaka Carsi Koleji (w) - Urla Belediye Genclik (w)
50c9bf0d-301d-48f8-8bdd-771fea424ee8,Basketball,Turkey,Turgutlu (w) - Antalya Gunesi SK (w)
0983a43b-abd9-4347-8726-097c063c1c02,Table Tennis,Czech Republic,Kratochvil Christian - Cermak Jiri
8c0ba29d-f9af-49b4-9416-62be627b3d57,Table Tennis,Czech Republic,Taranko Mikhail - Blazek Jan
d584148f-1f80-4992-b1e3-4b55c7ea8f26,Table Tennis,Czech Republic,Fiklik Ondrej - Adamec Lucas
be5dcd8a-49fd-44db-9011-5479c228f4bd,Table Tennis,Ukraine,Tuchkevich Vladimir - Tsyhotskiy Andrey
7bac8306-d233-408f-927d-50452d64a118,Basketball,Vietnam,XSKT Hau Giang U-23 - Thua Thien Hue U-23
0bc2f68d-ce20-46cf-8cac-b1ed0a96dfd4,Basketball,Bulgaria,Dunav Ruse U-19 (w) - Beroe U-19 (w)
e7f41aa4-ffef-4e18-b2f7-124ded50c95e,Basketball,Iraq,Al Hashd Al Shaabi - Zakho
565058c3-4316-4278-8339-a2f0a5ebf0a6,Football,Mauritania,FC Brakna - FC Inter de Nouakchott
aa5566f3-3d08-46e5-959c-3be4ac803d22,Basketball,Syria,Al Sahel SC Tartus (w) - Mharde (w)
fea15b6a-16c4-4f8d-aaae-8f71f8b05ccc,Basketball,Turkey,Fenerbahce U-18 - Besiktas U-18
6972f1f3-7f0a-47da-b165-cfdb3dcbe98e,Table Tennis,Czech Republic,Lepka Martin - Dvorak Martin
ea8cfa9b-2622-442c-a78c-384bfaf7ded8,Table Tennis,Czech Republic,Mayer Lukas - Lepka Martin
8242be78-00c9-4812-816f-c0708daf0096,Table Tennis,Czech Republic,Coubal Vaclav - Dvorak Martin
6e0592da-ea33-4ae7-a521-33c6d7c14ef6,Table Tennis,Czech Republic,Coubal Vaclav - Lepka Martin
b7f648e6-fd30-4a0c-b7a7-66d5c3958d72,Table Tennis,Czech Republic,Mayer Lukas - Dvorak Martin
38ba891f-4e01-460d-9188-ce106dd25b01,Table Tennis,Czech Republic,Coubal Vaclav - Mayer Lukas
8d444988-2206-4a2d-9013-b65a587dbd2f,Table Tennis,Czech Republic,Stusek Martin - Stach Matej
a8a1823a-2926-418e-bf27-33b842e00e8d,Table Tennis,Czech Republic,Prusa David - Stusek Martin
4e7ea080-2816-4dc6-b503-abcaf658e7d1,Table Tennis,Czech Republic,Vorisek Tomas - Stach Matej
1f8d8dac-1bfc-4452-9fda-a3c3a5b003b1,Table Tennis,Czech Republic,Vorisek Tomas - Stusek Martin
42048678-3301-4f2c-a9eb-93cbbdcc2922,Table Tennis,Czech Republic,Prusa David - Stach Matej
d5057776-cd25-4c54-a0dc-765aedf31e6e,Table Tennis,Czech Republic,Vorisek Tomas - Prusa David
3d6a5cb1-3e24-4d47-ad01-4f97741e09fa,Table Tennis,Russia,Astreev Roman - Nemashkalo Vladimir
4689c037-4951-43df-9684-2beb92453751,Table Tennis,Poland,Lis Daniel - Przybylik Milosz
81543259-16c2-404f-8a69-1a49ff4186ae,Table Tennis,Poland,Przybylik Milosz - Chojnacki Jakub
680d6916-adfe-4958-83e1-cf7365a56ab9,Basketball,USA,SMU - Nicholls St.
0f5392db-f26f-42d4-b02a-4ac12600aa42,Basketball,USA,Saint Louis - UNI
c0b8c024-09e6-4c4e-b854-1c89ffc23b73,Table Tennis,Russia,Girevenkov Alik - Razinkov Timofey
fc4de18d-a571-49d3-aa1e-2d28b36c539c,Table Tennis,Czech Republic,Akopyan Artur - Cermak Jiri
